AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_MaintenanceSubStateMachine_LastTransition_Name,5219,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_MaintenanceSubStateMachine_LastTransition_Number,5220,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_MaintenanceSubStateMachine_LastTransition_TransitionTime,5221,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_MaintenanceSubStateMachine_LastTransition_EffectiveTransitionTime,5222,Variable
AnalyserDeviceType_AccessorySlotIdentifier,5223,Object
AnalyserDeviceType_AccessorySlotIdentifier_SupportedTypes,5224,Object
AnalyserDeviceType_AccessorySlotIdentifier_IsHotSwappable,5225,Variable
AnalyserDeviceType_AccessorySlotIdentifier_IsEnabled,5226,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine,5227,Object
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_CurrentState,5228,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_CurrentState_Id,5229,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_CurrentState_Name,5230,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_CurrentState_Number,5231,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_CurrentState_EffectiveDisplayName,5232,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition,5233,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition_Id,5234,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition_Name,5235,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition_Number,5236,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition_TransitionTime,5237,Variable
AnalyserDeviceType_AccessorySlotIdentifier_AccessorySlotStateMachine_LastTransition_EffectiveTransitionTime,5238,Variable
AnalyserDeviceTypeGetConfigurationMethodType,5239,Method
AnalyserDeviceTypeGetConfigurationMethodType_OutputArguments,5240,Variable
AnalyserDeviceTypeSetConfigurationMethodType,5241,Method
AnalyserDeviceTypeSetConfigurationMethodType_InputArguments,5242,Variable
AnalyserDeviceTypeSetConfigurationMethodType_OutputArguments,5243,Variable
AnalyserDeviceTypeGetConfigDataDigestMethodType,5244,Method
AnalyserDeviceTypeGetConfigDataDigestMethodType_OutputArguments,5245,Variable
AnalyserDeviceTypeCompareConfigDataDigestMethodType,5246,Method
AnalyserDeviceTypeCompareConfigDataDigestMethodType_InputArguments,5247,Variable
AnalyserDeviceTypeCompareConfigDataDigestMethodType_OutputArguments,5248,Variable
AnalyserDeviceStateMachineType_CurrentState,5249,Variable
AnalyserDeviceStateMachineType_CurrentState_Id,5250,Variable
AnalyserDeviceStateMachineType_CurrentState_Name,5251,Variable
AnalyserDeviceStateMachineType_CurrentState_Number,5252,Variable
AnalyserDeviceStateMachineType_CurrentState_EffectiveDisplayName,5253,Variable
AnalyserDeviceStateMachineType_LastTransition,5254,Variable
AnalyserDeviceStateMachineType_LastTransition_Id,5255,Variable
AnalyserDeviceStateMachineType_LastTransition_Name,5256,Variable
AnalyserDeviceStateMachineType_LastTransition_Number,5257,Variable
AnalyserDeviceStateMachineType_LastTransition_TransitionTime,5258,Variable
AnalyserDeviceStateMachineType_LastTransition_EffectiveTransitionTime,5259,Variable
AnalyserDeviceStateMachineType_Powerup,5260,Object
AnalyserDeviceStateMachineType_Powerup_StateNumber,5261,Variable
AnalyserDeviceStateMachineType_Operating,5262,Object
AnalyserDeviceStateMachineType_Operating_StateNumber,5263,Variable
AnalyserDeviceStateMachineType_Local,5264,Object
AnalyserDeviceStateMachineType_Local_StateNumber,5265,Variable
AnalyserDeviceStateMachineType_Maintenance,5266,Object
AnalyserDeviceStateMachineType_Maintenance_StateNumber,5267,Variable
AnalyserDeviceStateMachineType_Shutdown,5268,Object
AnalyserDeviceStateMachineType_Shutdown_StateNumber,5269,Variable
